Taxon,Genus,Species,Dry mass g,Temp. oC,Uncorrected mortality rate y-1,log10 Dry mass g,log10 Generation time at 20oC y
Multicellularplant,Cymodocea,nodosa,0.29,17,3.65,-0.537602002,-0.677837651
Multicellularplant,Cymodocea,nodosa,0.32,17,1.022,-0.494850022,-0.124995683
Multicellularplant,Cymodocea,rotundata,0.12,28,0.803,-0.920818754,0.392149317
Multicellularplant,Cymodocea,serrulata,0.15,28,2.884,-0.823908741,-0.163130394
Multicellularplant,Cynoglossum,officinale,2.1,10,0.767,0.322219295,-0.279466268
Multicellularplant,Cynoglossum,officinale,2.8,10,0.069,0.447158031,0.766480005
Multicellularplant,Cynoglossum,officinale,3.8,10,0.343,0.579783597,0.070034976
Multicellularplant,Cystoseira,humilis,0.31,18,1.497,-0.508638306,-0.251987087
Multicellularplant,Distylim,racemosum,6900000,19,0.008,6.838849091,2.058658749
Multicellularplant,Distylim,racemosum,8300000,19,0.01,6.919078092,1.961748736
Multicellularplant,Distylim,racemosum,11000000,19,0.008,7.041392685,2.058658749
Multicellularplant,Drepanocladusex,annulatus,0.016,12,0.245,-1.795880017,0.297311723
Multicellularplant,Drepanocladusex,annulatus,0.018,6,0.511,-1.744727495,-0.268877619
Multicellularplant,Drepanocladusex,annulatus,0.019,9,0.511,-1.721246399,-0.144097573
Multicellularplant,Dryobalanops,lanceolata,220000,26,0.011,5.342422681,2.182744503
Multicellularplant,Enhalusa,coroides,2.5,28,0.234,0.397940009,0.927649005
Multicellularplant,Eurya,japonica,52000,19,0.03,4.716003344,1.484627482
Multicellularplant,Eurya,japonica,90000,19,0.022,4.954242509,1.619326056
Multicellularplant,Eurya,japonica,94000,19,0.02,4.973127854,1.660718741
Multicellularplant,Excoecaria,agallocha,2.2,28,1.022,0.342422681,0.287413966
Multicellularplant,Fagus,grandifolia,1000000,11,0.012,6,1.566864998
Multicellularplant,Fucus,distichus,0.00073,11,3.03,-3.13667714,-0.835396385
Multicellularplant,Fucus,distichus,0.0067,11,2.117,-2.173925197,-0.679674614
Multicellularplant,Fucus,distichus,0.013,11,1.679,-1.886056648,-0.579004452
Multicellularplant,Fucus,distichus,0.04,11,2.446,-1.397940009,-0.742410209
Multicellularplant,Fucus,distichus,0.35,11,1.424,-0.455931956,-0.507463746
Multicellularplant,Fucus,gardneri,0.22,13,0.511,-0.657577319,0.018205881
Multicellularplant,Fucus,gardneri,1.2,13,0.657,0.079181246,-0.090938588
Multicellularplant,Guarea,glabra,400000,28,0.01,5.602059991,2.296864862
Multicellularplant,Guatteria,dumetorum,1200000,28,0.005,6.079181246,2.597894858
Multicellularplant,Gustavia,superba,240000,28,0.003,5.380211242,2.819743607
Multicellularplant,Halesia,carolina,890000,11,0.005,5.949390007,1.947076239
Multicellularplant,Halodule,uninervis,0.05,28,1.825,-1.301029996,0.035601993
Multicellularplant,Hasseltia,floribunda,220000,28,0.026,5.342422681,1.881891514
Multicellularplant,Hedyosmum,arborescens,11000,19,0.016,4.041392685,1.757628754
Multicellularplant,Heisterai,concinna,180000,28,0.011,5.255272505,2.255472177
Multicellularplant,Heterozostera,tasmanica,0.05,19,3.65,-1.301029996,-0.600544128
Multicellularplant,Hirtella,triandra,200000,28,0.011,5.301029996,2.255472177
Multicellularplant,Hura,crepitans,1600000,28,0.005,6.204119983,2.597894858
Multicellularplant,Illicium,anisatum,320000,19,0.018,5.505149978,1.706476231
Multicellularplant,Illicium,anisatum,390000,19,0.024,5.591064607,1.581537495
Multicellularplant,Illicium,anisatum,480000,19,0.02,5.681241237,1.660718741
Multicellularplant,Impatiens,capensis,0.15,8,2.117,-0.823908741,-0.802694999
Multicellularplant,Impatiens,pallida,1.1,6,6.57,0.041392685,-1.378022088
Multicellularplant,Jacaranda,copaia,2200000,28,0.058,6.342422681,1.533436868
Multicellularplant,Laminaria,longicruris,1500,10,1.059,3.176091259,-0.419566864
Multicellularplant,Laminaria,saccharina,5.8,12,4.015,0.763427994,-0.917207742
Multicellularplant,Laminaria,saccharina,10,12,3.468,1,-0.853601281
Multicellularplant,Laminaria,saccharina,12,12,5.475,1.079181246,-1.051906316
Multicellularplant,Leathesia,difformis,0.014,10,4.38,-1.853871964,-1.036145015
Multicellularplant,Litsea,acuminata,2000000,19,0.02,6.301029996,1.660718741
Multicellularplant,Litsea,acuminata,2300000,19,0.019,6.361727836,1.682995135
Multicellularplant,Litsea,acuminata,2500000,19,0.019,6.397940009,1.682995135
Multicellularplant,Lyonia,octandra,11000,19,0.006,4.041392685,2.183597486
Multicellularplant,Macaranga,beccariana,410000,27,0.002,5.612783857,2.959592182
Multicellularplant,Macaranga,gigantea,1900000,27,0.001,6.278753601,3.260622177
Multicellularplant,Macaranga,hosei,2300000,27,0.001,6.361727836,3.260622177
Multicellularplant,Macaranga,hullettii,460000,27,0.001,5.662757832,3.260622177
Multicellularplant,Macaranga,trachyphylla,780000,27,0.001,5.892094603,3.260622177
Multicellularplant,Macaranga,winkleri,780000,27,0.003,5.892094603,2.783500923
Multicellularplant,Mercurialis,perennis,0.37,10,0.767,-0.431798276,-0.279466268
Multicellularplant,Myrsinese,guinii,45000,19,0.002,4.653212514,2.660718741
Multicellularplant,Myrsinese,guinii,290000,19,0.004,5.462397998,2.359688745
Multicellularplant,Myrsinese,guinii,320000,19,0.008,5.505149978,2.058658749
Multicellularplant,Neolitsea,aciculata,1500000,19,0.019,6.176091259,1.682995135
Multicellularplant,Neolitsea,aciculata,1600000,19,0.023,6.204119983,1.6000209
Multicellularplant,Nereocystis,luetkeana,42,11,13.14,1.62324929,-1.472549121
Multicellularplant,Ormosia,coccinea,470000,28,0.044,5.672097858,1.653412186
Multicellularplant,Palmaria,palmata,0.06,16,2.336,-1.22184875,-0.523065356
Multicellularplant,Panax,quinquefolium,0.43,12,0.102,-0.366531544,0.677877636
Multicellularplant,Parashorea,macrophylla,240000,26,0.026,5.380211242,1.80916384
Multicellularplant,Pelvetia,fastigiata,690,17,1.132,2.838849091,-0.169391214
Multicellularplant,Phaeodactyllum,tricornutum,1.90E-11,18,6.57,-10.7212464,-0.894330657
Multicellularplant,Phaeodactyllum,tricornutum,1.90E-11,18,2.92,-10.7212464,-0.542148138
Multicellularplant,Piceaen,gelmanii,10000,11,0.009,4,1.691803734
Multicellularplant,Pinus,sylvestris,31000,9,0.018,4.491361694,1.309050822
Multicellularplant,Podocarpus,nagi,240000,19,0.022,5.380211242,1.619326056
Multicellularplant,Podocarpus,nagi,1200000,19,0.019,6.079181246,1.682995135
Multicellularplant,Podocarpus,nagi,1200000,19,0.022,6.079181246,1.619326056
Multicellularplant,Podocarpus,urbanii,11000,19,0.006,4.041392685,2.183597486
Multicellularplant,Populus,tremuloides,250,7,0.332,2.397940009,-0.039704518
Multicellularplant,Populus,tremuloides,440,7,0.347,2.643452676,-0.058895909
Multicellularplant,Posidonia,angustifolia,0.37,19,1.241,-0.431798276,-0.132023045
Multicellularplant,Posidonia,australis,0.4,19,0.365,-0.397940009,0.399455872
Multicellularplant,Posidonia,sinuosa,0.23,19,0.511,-0.638272164,0.253327836
Multicellularplant,Posidonia,sinuosa,0.3,17,0.475,-0.522878745,0.207761603
Multicellularplant,Posidonica,oceanica,0.19,19,0.172,-0.721246399,0.72622029
Multicellularplant,Posidonica,oceanica,0.22,19,0.204,-0.657577319,0.652118569
Multicellularplant,Posidonica,oceanica,0.28,19,0.475,-0.552841969,0.285055127
Multicellularplant,Posidonica,oceanica,0.29,19,0.153,-0.537602002,0.777057306
Multicellularplant,Posidonica,oceanica,0.32,19,0.183,-0.494850022,0.699297647
Multicellularplant,Posidonica,oceanica,0.41,17,0.183,-0.387216143,0.622004123
Multicellularplant,Posidonica,oceanica,0.45,19,0.183,-0.346787486,0.699297647
Multicellularplant,Posidonica,oceanica,0.49,19,0.475,-0.30980392,0.285055127
Multicellularplant,Posidonica,oceanica,0.51,19,0.245,-0.292429824,0.572582652
Multicellularplant,Posidonica,oceanica,0.52,17,0.475,-0.283996656,0.207761603
Multicellularplant,Posidonica,oceanica,0.55,19,0.069,-0.259637311,1.122899646
Multicellularplant,Posidonica,oceanica,0.56,17,0.069,-0.251811973,1.045606122
Multicellularplant,Posidonica,oceanica,0.58,17,0.08,-0.236572006,0.981365226
Multicellularplant,Posidonica,oceanica,0.58,19,0.548,-0.236572006,0.222968178
Multicellularplant,Posidonica,oceanica,0.63,17,0.234,-0.200659451,0.515239356
Multicellularplant,Posidonica,oceanica,0.63,19,0.161,-0.200659451,0.75492286
Multicellularplant,Posidonica,oceanica,0.65,17,0.08,-0.187086643,0.981365226
Multicellularplant,Posidonica,oceanica,0.68,17,0.183,-0.167491087,0.622004123
Multicellularplant,Posidonica,oceanica,0.72,19,0.069,-0.142667504,1.122899646
Multicellularplant,Posidonica,oceanica,0.73,19,0.263,-0.13667714,0.541792988
Multicellularplant,Posidonica,oceanica,0.8,19,0.08,-0.096910013,1.058658749
Multicellularplant,Posidonica,oceanica,0.82,19,0.336,-0.086186148,0.435409459
Multicellularplant,Posidonica,oceanica,0.94,19,0.08,-0.026872146,1.058658749
Multicellularplant,Posidonica,oceanica,1.3,17,0.062,0.113943352,1.092063524
Multicellularplant,Posidonica,oceanica,1.3,19,0.062,0.113943352,1.169357047
Multicellularplant,Posidonica,oceanica,1.3,19,0.274,0.113943352,0.523998174
Multicellularplant,Posidonica,oceanica,1.3,19,0.263,0.113943352,0.541792988
Multicellularplant,Potentilla,matsumurae,1.1,15,0.365,0.041392685,0.243795863
Multicellularplant,Potentilla,matsumurae,1.8,15,4.38,0.255272505,-0.835385383
Multicellularplant,Poulsenia,armata,1100000,28,0.035,6.041392685,1.752796818
Multicellularplant,Pterocarpus,rohrii,940000,28,0.062,5.973127854,1.504473172
Multicellularplant,Quararibea,asterolepsis,2800000,28,0.006,6.447158031,2.518713612
Multicellularplant,Quercuss,5.00E+05,500000,10,0.011,5.698970004,1.563936411
Multicellularplant,Quercuss,5.00E+05,500000,10,0.004,5.698970004,2.003269105
Multicellularplant,Quercuss,5.00E+05,500000,11,0.011,5.698970004,1.604653559
Multicellularplant,Quercuss,5.00E+05,500000,11,0.004,5.698970004,2.043986252
Multicellularplant,Quercuss,5.00E+05,500000,12,0.004,5.698970004,2.084417816
Multicellularplant,Quercuss,5.00E+05,500000,12,0.004,5.698970004,2.084417816
Multicellularplant,Quercuss,5.00E+05,500000,13,0.007,5.698970004,1.881528741
Multicellularplant,Quercuss,5.00E+05,500000,13,0.007,5.698970004,1.881528741
Multicellularplant,Quercuss,5.00E+05,500000,14,0.009,5.698970004,1.812253608
Multicellularplant,Quercuss,5.00E+05,500000,14,0.006,5.698970004,1.988344867
Multicellularplant,Quercuss,5.00E+05,500000,16,0.005,5.698970004,2.146437478
Multicellularplant,Quercuss,5.00E+05,500000,16,0.005,5.698970004,2.146437478
Multicellularplant,Rhizophora,apiculata,18,28,0.358,1.255272505,0.742981835
Multicellularplant,Rhizophora,apiculata,230,27,0.153,2.361727836,1.075930747
Multicellularplant,Rhizophora,apiculata,320,27,0.088,2.505149978,1.316139505
Multicellularplant,Rhizophor,amucronata,7,28,0.062,0.84509804,1.504473172
Multicellularplant,Rhizophor,amucronata,7,28,0.193,0.84509804,1.011307553
Multicellularplant,Rhizophor,amucronata,7,28,0.186,0.84509804,1.027351918
Multicellularplant,Rhizophor,amucronata,7,28,0.088,0.84509804,1.35238219
Multicellularplant,Rhizophor,amucronata,7,28,0.183,0.84509804,1.034413772
Multicellularplant,Rhizophor,amucronata,7,28,0.949,0.84509804,0.31959865
Multicellularplant,Rhizophor,amucronata,57,28,0.402,1.755874856,0.692638809
Multicellularplant,Rhododendron,tashiroi,160000,19,0.03,5.204119983,1.484627482
Multicellularplant,Rhododendron,tashiroi,160000,19,0.007,5.204119983,2.116650696
Multicellularplant,Rhododendron,tashiroi,230000,19,0.022,5.361727836,1.619326056
Multicellularplant,Salicornia,europea,0.018,10,1.46,-1.744727495,-0.55902376
Multicellularplant,Salicornia,europea,0.07,10,1.57,-1.15490196,-0.590570556
Multicellularplant,Sargassum,sinclairii,0.038,18,2.081,-1.420216403,-0.395037367
Multicellularplant,Sargassum,sinclairii,22,18,3.066,1.342422681,-0.563337437
Multicellularplant,Sargassum,spp.,3.8,20,2.701,0.579783597,-0.431524584
Multicellularplant,Solidago,canadensis,0.14,7,0.803,-0.853871964,-0.423281979
Multicellularplant,Solidago,canadensis,0.19,7,1.643,-0.721246399,-0.734203997
Multicellularplant,Sonneratia,caseolaris,0.64,28,3.249,-0.193820026,-0.214884849
Multicellularplant,Sonneratia,caseolaris,0.64,28,1.022,-0.193820026,0.287413966
Multicellularplant,Sonneratia,caseolaris,0.64,28,4.38,-0.193820026,-0.344609249
Multicellularplant,Sonneratia,caseolaris,0.64,28,2.336,-0.193820026,-0.071607976
Multicellularplant,Sonneratia,caseolaris,0.64,28,1.716,-0.193820026,0.062347578
Multicellularplant,Sonneratia,caseolaris,0.64,28,5.11,-0.193820026,-0.411556038
Multicellularplant,Sonneratia,caseolaris,6.5,28,0.009,0.812913357,2.342622353
Multicellularplant,Spartina,alterniflora,0.19,14,0.694,-0.721246399,-0.074863353
Multicellularplant,Spartina,alterniflora,0.33,14,0.767,-0.48148606,-0.118299247
Multicellularplant,Spartina,alterniflora,0.35,14,0.84,-0.455931956,-0.157783169
Multicellularplant,Spartina,alterniflora,0.41,14,0.767,-0.387216143,-0.118299247
Multicellularplant,Sphagnum,subsecundum,0.016,9,0.913,-1.795880017,-0.39614745
Multicellularplant,Sphagnum,subsecundum,0.017,12,1.022,-1.769551079,-0.322973088
Multicellularplant,Sphagnum,subsecundum,0.028,9,0.73,-1.552841969,-0.298999533
Multicellularplant,Sphagnum,subsecundum,0.033,6,0.548,-1.48148606,-0.299237277
Multicellularplant,Symphoricarpos,occidentalis,35,0,0.099,1.544068044,0.186125256
Multicellularplant,Symplocos,glauca,160000,19,0.08,5.204119983,1.058658749
Multicellularplant,Symplocos,glauca,170000,19,0.066,5.230448921,1.142204801
Multicellularplant,Symplocos,glauca,180000,19,0.044,5.255272505,1.31829606
Multicellularplant,Symplocos,prunifolia,730000,19,0.051,5.86332286,1.25417856
Multicellularplant,Symplocos,prunifolia,1200000,19,0.036,6.079181246,1.405446236
Multicellularplant,Symplocos,prunifolia,1400000,19,0.058,6.146128036,1.198320743
Multicellularplant,Symplocos,tanakae,110000,19,0.033,5.041392685,1.443234797
Multicellularplant,Symplocos,tanakae,110000,19,0.037,5.041392685,1.393547012
Multicellularplant,Symplocos,tanakae,150000,19,0.047,5.176091259,1.289650879
Multicellularplant,Syringodium,filiforme,0.06,26,2.081,-1.22184875,-0.094134892
Multicellularplant,Syringodium,filiforme,0.19,27,1.168,-0.721246399,0.193179335
Multicellularplant,Syringodium,isoetifolium,0.09,28,2.482,-1.045757491,-0.097936915
Multicellularplant,Tetragastris,panamensis,740000,28,0.019,5.86923172,2.018111261
Multicellularplant,Thalassia,hemprichii,0.26,28,0.475,-0.585026652,0.620171252
Multicellularplant,Thalassia,testudinum,0.44,26,1.387,-0.356547324,0.082060727
Multicellularplant,Thalassia,testudinum,0.46,26,1.022,-0.337242168,0.214686293
Multicellularplant,Thalassia,testudinum,0.57,26,0.876,-0.244125144,0.281633082
Multicellularplant,Thalassodendron,ciliatum,0.44,26,0.73,-0.356547324,0.360814328
Multicellularplant,Thalassodendron,pachyrrizum,0.58,17,0.438,-0.236572006,0.242981103
Multicellularplant,Tila,heterophylla,2000000,11,0.01,6.301029996,1.646046244
Multicellularplant,Tillandsia,sp,0.17,19,0.27,-0.769551079,0.530384972
Multicellularplant,Trichilia,tuberculata,410000,28,0.017,5.612783857,2.066415941
Multicellularplant,Trifolium,repens,0.09,8,0.876,-1.045757491,-0.419478247
Multicellularplant,Trifolium,repens,0.17,8,0.73,-0.769551079,-0.340297001
Multicellularplant,Trifolium,repens,0.21,8,0.949,-0.677780705,-0.454240354
Multicellularplant,Trifolium,repens,0.41,8,0.621,-0.387216143,-0.270065741
Multicellularplant,Tsuga,canadensis,2500000,11,0.007,6.397940009,1.800948204
Multicellularplant,Typha,latifolia,31,9,1.387,1.491361694,-0.577753134
Multicellularplant,Urtica,dioica,3,8,3.504,0.477121255,-1.021538239
Multicellularplant,Viola,blanda,0.76,9,0.318,-0.119186408,0.061896208
Phytoplankton,Tropical,Atlantic,1.90E-11,18,6.57,-10.7212464,-0.894330657
Phytoplankton,Tropical,Atlantic,1.90E-11,18,2.92,-10.7212464,-0.542148138
