"CiteID","ConID","ott_id","TSc","FSc","fF","TG","EE","BM","Eco","Lat","Long","TA","TAlog","SA","SAlog","Yr","DT","tWS","FD","PS","PST","DR","Drc","Drf"
"Soupir_2000","Esox_lucius",739941,45,28,0.6222,"Fish","Ectotherm",1346,"Lentic",46.77,-93.33,"Days",0,"100m",2,1997,1997-07-15,206,"Gut content (lethal)","Whole population","NA",3,"Class","Species"
"Soupir_2000","Esox_lucius",739941,62,27,0.4355,"Fish","Ectotherm",1346,"Lentic",46.77,-93.33,"Days",0,"100m",2,1997,1997-04-15,115,"Gut content (lethal)","Whole population","NA",5,"Class","Species"
"Soupir_2000","Esox_lucius",739941,80,32,0.4,"Fish","Ectotherm",1346,"Lentic",48.54,-93,"Days",0,"100m",2,1996,1996-07-15,207,"Gut content (lethal)","Whole population","NA",7,"Class","Species"
"Arrington_2002","Esox_niger",496121,22,11,0.5,"Fish","Ectotherm",4300,"Lentic",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Cherel_2004","Etmopterus_granulosus",975973,32,14,0.4375,"Fish","Ectotherm",1700,"Marine",-49.5,69,"Years",2.86,"100km",5,1999,1999-01-01,NA,"Gut content (lethal)","Whole population","NA",4,"Species","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,71,37,0.52,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2007,2007-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,50,31,0.62,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,1997,1997-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,144,78,0.54,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2022,2022-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,135,70,0.52,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2019,2019-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,105,39,0.37,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2008,2008-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,116,51,0.44,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2009,2009-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,65,20,0.31,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2005,2005-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,170,95,0.56,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2023,2023-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,138,47,0.34,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2016,2016-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,21,8,0.39,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,1998,1998-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,135,42,0.31,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2013,2013-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,161,61,0.38,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,56,20,0.36,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2011,2011-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,125,76,0.61,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2012,2012-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,162,94,0.58,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2020,2020-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,181,67,0.37,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2018,2018-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,107,30,0.28,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2002,2002-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,127,52,0.41,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2006,2006-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,63,10,0.16,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2004,2004-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,69,25,0.36,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2010,2010-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,44,4,0.09,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2001,2001-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,86,31,0.36,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2003,2003-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,207,85,0.41,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2014,2014-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_princeps",832502,136,61,0.45,"Fish","Ectotherm",4145,"Marine",63.63,-25.38,"Months",1.38,"100km",5,2015,2015-01-01,NA,"Gut content (lethal)","Whole population","NA",61,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,103,39,0.38,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2023,2023-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,97,28,0.29,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2005,2005-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Rodríguez-García_2024","Etmopterus_spinax",1059232,448,219,0.4888,"Fish","Ectotherm",850,"Marine",36.85,-6.92,"Months",1.38,"10km",4,2021,2021-07-15,206,"Gut content (lethal)","Whole population","NA",10,"Class","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,26,10,0.38,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2011,2011-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,143,63,0.44,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2007,2007-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,93,27,0.29,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2015,2015-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,103,35,0.34,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2019,2019-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,79,19,0.24,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2016,2016-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,119,56,0.47,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2009,2009-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,112,48,0.43,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2014,2014-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,94,34,0.36,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2003,2003-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,96,47,0.49,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2010,2010-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,67,10,0.15,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2013,2013-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,84,21,0.25,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2002,2002-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,107,32,0.3,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2018,2018-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,68,38,0.56,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2012,2012-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,90,28,0.31,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2008,2008-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,100,60,0.6,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,95,36,0.38,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2006,2006-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,78,21,0.27,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2004,2004-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Solmundsson_2025","Etmopterus_spinax",1059232,113,60,0.53,"Fish","Ectotherm",850,"Marine",62.97,-24.9,"Months",1.38,"100km",5,2020,2020-01-01,NA,"Gut content (lethal)","Whole population","NA",26,"Phylum","Species"
"Nakagawa_2023","Eubasilissa_regina",3027911,1,1,1,"Arthropods","Ectotherm",NA,"Lotic",35.33,135.75,NA,NA,NA,NA,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Nakagawa_2023","Eucapnopsis",720788,1,0,0,"Arthropods","Ectotherm",NA,"Lotic",35.33,135.75,NA,NA,NA,NA,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",0,"Phylum","Phylum"
"Randall_1967","Eucinostomus_argenteus",814321,19,19,1,"Fish","Ectotherm",9.4,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",13,"Class","Genus"
"Longhurst_1957","Eucinostomus_melanopterus",208276,10,10,0.95,"Fish","Ectotherm",26.5,"Marine",8.5,-13.1,"Years",2.86,"1000m",3,1953,1953-01-01,NA,"Gut content (lethal)","Whole population","NA",2,"Class","Species"
"Fagade_1973","Eucinostomus_melanopterus",208276,142,112,0.7887,"Fish","Ectotherm",26.5,"Marine",6.4,3.4,"Years",2.86,"1000m",3,1967,1967-01-01,NA,"Gut content (lethal)","Whole population","NA",11,"Phylum","Species"
"Burghart_2010","Eucopia_australis",2989873,68,40,0.588,"Arthropods","Ectotherm",0.1,"Marine",27,-86,"Years",2.86,"10km",4,1998,1998-07-15,206,"Gut content (lethal)","Whole population","NA",3,"Class","Family"
"Burghart_2010","Eucopia_australis",2989873,60,16,0.27,"Arthropods","Ectotherm",0.1,"Marine",27,-86,"Years",2.86,"10km",4,1998,1998-07-15,206,"Gut content (lethal)","Whole population","NA",3,"Class","Family"
"Burghart_2010","Eucopia_sculpticauda",845956,71,39,0.549,"Arthropods","Ectotherm",3.641,"Marine",27,-86,"Years",2.86,"10km",4,1998,1998-07-15,206,"Gut content (lethal)","Whole population","NA",3,"Class","Family"
"Burghart_2010","Eucopia_unguiculata",2989872,57,22,0.386,"Arthropods","Ectotherm",0.57,"Marine",27,-86,"Years",2.86,"10km",4,1998,1998-07-15,206,"Gut content (lethal)","Whole population","NA",2,"Class","Family"
"Gales_1989","Eudyptes_chrysocome",82220,58,26,0.4483,"Birds","Endotherm",2328,"Marine",-53.08,73.5,"Days",0,"1000m",3,1987,1987-12-26,188,"Gut content (non-lethal)","Whole population","NA",9,"Class","Species"
"Hindell_1988b","Eudyptes_chrysocome",82220,104,77,0.7404,"Birds","Endotherm",2328,"Marine",-54.5,158.95,"Months",1.38,"1000m",3,1984,1984-12-15,178,"Gut content (non-lethal)","Whole population","NA",16,"Order","Species"
"Gales_1989","Eudyptes_chrysolophus",82219,66,48,0.7273,"Birds","Endotherm",5500,"Marine",-53.08,73.5,"Days",0,"1000m",3,1987,1987-12-26,188,"Gut content (non-lethal)","Whole population","NA",11,"Class","Species"
"Hindell_1988a","Eudyptes_schlegeli",605139,258,214,0.8295,"Birds","Endotherm",4243,"Marine",-54.5,158.95,"Months",1.38,"1000m",3,1984,1984-04-15,298,"Gut content (non-lethal)","Whole population","NA",15,"Order","Species"
"Montague_1988","Eudyptula_minor",613299,1149,770,0.6701,"Birds","Endotherm",276.3,"Marine",-38.5,145.35,"Years",2.86,"10km",4,1981,1981-10-15,116,"Gut content (non-lethal)","Whole population","NA",28,"Family","Species"
"Gales_1990","Eudyptula_minor",613299,447,399,0.8926,"Birds","Endotherm",276.3,"Marine",-42.83,147.87,"Years",2.86,"1000m",3,1985,1985-05-15,327,"Gut content (non-lethal)","Whole population","NA",3,"Phylum","Class"
"Gales_1990","Eudyptula_minor",613299,138,125,0.9058,"Birds","Endotherm",276.3,"Marine",-43.08,147.42,"Years",2.86,"1000m",3,1985,1985-06-15,358,"Gut content (non-lethal)","Whole population","NA",3,"Phylum","Class"
"Gales_1990","Eudyptula_minor",613299,176,153,0.8693,"Birds","Endotherm",276.3,"Marine",-40.4,144.53,"Years",2.86,"1000m",3,1985,1985-06-15,358,"Gut content (non-lethal)","Whole population","NA",26,"Phylum","Species"
"Froneman_1998","Eukrohnia_hamata",584274,2206,169,0.0766,"Chaetognaths","Ectotherm",0.00636,"Marine",-46.75,37.96,"Months",1.38,"100km",5,1996,1996-05-01,314,"Gut content (lethal)","Whole population","NA",3,"Class","Species"
"Eriksen_2021","Eumicrotremus_derjugini",971804,11,11,1,"Fish","Ectotherm",35.8,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-08-15,237,"Gut content (lethal)","Whole population","NA",1,"Phylum","Order"
"Eriksen_2021","Eumicrotremus_spinosus",1097394,91,70,0.7692,"Fish","Ectotherm",50,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-11-15,329,"Gut content (lethal)","Whole population","NA",6,"Phylum","Order"
"Eriksen_2021","Eumicrotremus_spinosus",1097394,24,20,0.8333,"Fish","Ectotherm",50,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-08-15,237,"Gut content (lethal)","Whole population","NA",3,"Phylum","Order"
"Salvidio_1999","Euproctus_montanus",861438,68,52,0.7647,"Amphibians","Ectotherm",2.5,"Lotic",41.66,9.19,"Months",1.38,"1000m",3,1996,1996-05-15,146,"Gut content (non-lethal)","Whole population","NA",17,"Phylum","Family"
"Muenz_2008","Eurycea_cirrigera",269532,40,34,0.85,"Amphibians","Ectotherm",14.8,"Terrestrial",31.3,-84.95,"Years",2.86,"1000m",3,2002,2002-01-01,NA,"Gut content (lethal)","Whole population","NA",16,"Order","Family"
"Barrett_2012","Eurycea_cirrigera",269532,145,133,0.9172,"Amphibians","Ectotherm",14.8,"Terrestrial",32.61,-85.05,"Months",1.38,"1000m",3,2007,2007-01-01,NA,"Gut content (lethal)","Whole population","NA",18,"Class","Order"
"Ali_2016","Euthynnus_affinis",308760,93,55,0.5882,"Fish","Endotherm",1000,"Marine",12.7,54,"Months",1.38,"1000m",3,2005,2005-03-15,84,"Gut content (lethal)","Whole population","NA",24,"Phylum","Species"
"Randall_1967","Euthynnus_alletteratus",308767,29,15,0.5172,"Fish","Endotherm",28840,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",9,"Class","Species"
"Eriksen_2021","Eutrigla_gurnardus",697144,7,6,0.8571,"Fish","Ectotherm",956,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-08-15,237,"Gut content (lethal)","Whole population","NA",1,"Phylum","Order"
"Scott_1903","Eutrigla_gurnardus",697144,4,3,0.75,"Fish","Ectotherm",956,"Marine",56,2,"Days",0,"100km",5,1902,1902-03-15,84,"Gut content (lethal)","Whole population","NA",3,"Phylum","Species"
"Khan_2013","Eutropiichthys_vacha",350498,216,153,0.7083,"Fish","Ectotherm",1400,"Lotic",34.04,71.86,"Months",1.38,"100km",5,2011,2011-10-15,298,"Gut content (lethal)","Whole population","NA",32,"Phylum","Species"
"Ngo_2014","Eutropis_multifasciata",621434,157,149,0.949,"Reptiles","Ectotherm",63.8,"Terrestrial",12.87,107.93,"Months",1.38,"10km",4,2013,2013-01-01,NA,"Gut content (lethal)","Whole population","NA",21,"Class","Family"
"Mauzey_1968","Evasterias_troschelii",197640,33,15,0.45,"Echinoderms","Ectotherm",315,"Marine",48.23,-124.17,"Years",2.86,"1000m",3,1966,1966-01-01,NA,"Direct observation","Whole population","NA",4,"Phylum","Species"
"Mauzey_1968","Evasterias_troschelii",197640,250,145,0.58,"Echinoderms","Ectotherm",315,"Marine",47.62,-122.41,"Years",2.86,"1000m",3,1966,1966-01-01,NA,"Direct observation","Whole population","NA",7,"Phylum","Species"
"Mauzey_1968","Evasterias_troschelii",197640,198,69,0.35,"Echinoderms","Ectotherm",315,"Marine",48.59,-122.89,"Years",2.86,"1000m",3,1966,1966-01-01,NA,"Direct observation","Whole population","NA",17,"Phylum","Species"
"Collard_1970","Evermannella",86556,1,1,1,"Fish","Ectotherm",28.94,"Marine",33.33,-118.7,NA,NA,NA,NA,1964,1964-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Collard_1970","Evermannella",86556,1,1,1,"Fish","Ectotherm",28.94,"Marine",33.33,-118.7,NA,NA,NA,NA,1964,1964-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Arrington_2002","Evorthodus_lyricus",7815,70,69,0.9857,"Fish","Ectotherm",37.75,"Marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Johnson_2015","Exoglossum_maxillingua",411057,30,29,0.97,"Fish","Ectotherm",0.75,"Lotic",43.57,-76.18,"Hours",-1.78,"1000m",3,2009,2009-01-01,11,"Gut content (lethal)","Whole population","NA",12,"Class","Family"
"Johnson_2015","Exoglossum_maxillingua",411057,30,30,1,"Fish","Ectotherm",0.75,"Lotic",43.57,-76.18,"Hours",-1.78,"1000m",3,2009,2009-01-01,11,"Gut content (lethal)","Whole population","NA",12,"Class","Family"
"Johnson_2015","Exoglossum_maxillingua",411057,19,19,1,"Fish","Ectotherm",0.75,"Lotic",43.57,-76.18,"Hours",-1.78,"1000m",3,2009,2009-01-01,11,"Gut content (lethal)","Whole population","NA",12,"Class","Family"
"Johnson_2015","Exoglossum_maxillingua",411057,20,20,1,"Fish","Ectotherm",0.75,"Lotic",43.57,-76.18,"Hours",-1.78,"1000m",3,2009,2009-01-01,11,"Gut content (lethal)","Whole population","NA",12,"Class","Family"
"Johnson_2015","Exoglossum_maxillingua",411057,12,8,0.67,"Fish","Ectotherm",0.75,"Lotic",43.57,-76.18,"Hours",-1.78,"1000m",3,2009,2009-01-01,11,"Gut content (lethal)","Whole population","NA",12,"Class","Family"
"Johnson_2015","Exoglossum_maxillingua",411057,30,30,1,"Fish","Ectotherm",0.75,"Lotic",43.57,-76.18,"Hours",-1.78,"1000m",3,2009,2009-01-01,11,"Gut content (lethal)","Whole population","NA",12,"Class","Family"
"Johnson_2015","Exoglossum_maxillingua",411057,30,28,0.93,"Fish","Ectotherm",0.75,"Lotic",43.57,-76.18,"Hours",-1.78,"1000m",3,2009,2009-01-01,11,"Gut content (lethal)","Whole population","NA",12,"Class","Family"
"Pietersen_2010","Falco_amurensis",352517,64,64,1,"Birds","Endotherm",141.9,"Terrestrial",-26.3,26.83,"Hours",-1.78,"10m",1,2004,2004-12-25 12:00:00,188,"Gut content (lethal)","Whole population","NA",10,"Order","Class"
"Pietersen_2010","Falco_naumanni",624976,22,22,1,"Birds","Endotherm",38.13,"Terrestrial",-26.3,26.83,"Hours",-1.78,"10m",1,2004,2004-12-25 12:00:00,188,"Gut content (lethal)","Whole population","NA",10,"Order","Class"
"Hamilton_1956","Farancia_abacura",931412,2,0,0,"Reptiles","Ectotherm",1067,"Terrestrial",32.42,-84.87,"Years",2.86,"100m",2,1950,1950-06-15,176,"Gut content (lethal)","Whole population","NA",0,"Order","Species"
"VanHyning_1932","Farancia_abacura",931412,25,9,0.36,"Reptiles","Ectotherm",1067,"Terrestrial",29.67,-82.31,"Years",2.86,"10km",4,1929,1929-01-01,NA,"Gut content (lethal)","Whole population","NA",4,"Phylum","Species"
"Takeuchi_2019","Fejervarya_kawamurai",6158844,119,108,0.9076,"Amphibians","Ectotherm",4.4,"Terrestrial",35.37,139.46,"Days",0,"100m",2,2017,2017-08-15,237,"Gut content (lethal)","Whole population","NA",10,"Class","Species"
"Wu_2005","Fejervarya_limnocharis",656225,127,95,0.748,"Amphibians","Ectotherm",7,"Lentic",30.23,122,"Months",1.38,"1000m",3,2004,2004-08-15,238,"Gut content (non-lethal)","Whole population","NA",17,"Order","Family"
